
2025-12-17 18:18,"김성주 연금공단 이사장 ""사각지대 해소, 공공주택 투자""",https://n.news.naver.com/mnews/article/629/0000454458?sid=102
2025-12-17 18:21,"김성주 국민연금 이사장 ""공공주택 투자해 결혼과 출산 촉진할 것""",https://n.news.naver.com/mnews/article/469/0000903711?sid=102
2025-12-17 18:28,제19대 국민연금공단 이사장에 김성주 취임,http://www.jjn.co.kr/news/articleView.html?idxno=1026711
2025-12-17 18:38,"김성주 연금 이사장 ""청년용 공공주택에 기금 투자"" 전문가 ""수익성 훼...",https://n.news.naver.com/mnews/article/025/0003490533?sid=102
2025-12-17 18:52,'국민 노후 책임질 것' 김성주 제19대 국민연금공단 이사장 취임,http://www.domin.co.kr/news/articleView.html?idxno=1539373
2025-12-17 19:00,"김성주 국민연금공단 이사장 ""모두가 누리는 연금으로 나아갈 것""",http://www.jeollailbo.com/news/articleView.html?idxno=787242
2025-12-17 19:21,김성주 제19대 국민연금공단 이사장 취임,http://sjbnews.com/news/news.php?number=867469
2025-12-17 19:26,다시 연기금 수장에…“책임 투자·현안 해결 기대”,https://n.news.naver.com/mnews/article/056/0012087992?sid=101
2025-12-17 19:32,김성주 제19대 국민연금공단 이사장 취임,https://www.gokorea.kr/news/articleView.html?idxno=850857
2025-12-17 20:34,김성주 국민연금 이사장 취임…“공공주택 투자해 결혼·출산 촉진”,https://n.news.naver.com/mnews/article/029/0003000114?sid=105
2025-12-17 20:43,[프로필] 김성주 국민연금공단 이사장,https://www.seoulfn.com/news/articleView.html?idxno=615967
2025-12-17 20:46,[12월18일자] 비즈니스포스트 아침의 주요기사,https://www.businesspost.co.kr/BP?command=article_view&num=424011
2025-12-17 21:08,"김성주 국민연금공단 이사장 취임…""공공주택 투자""",https://n.news.naver.com/mnews/article/422/0000813352?sid=101
2025-12-17 21:30,"김성주 이사장 ""금융중심지 조성 위해 최선""",https://jtv.co.kr/2021/?c=3/10&uid=2199163
2025-12-17 21:44,다시 연기금 수장에…“책임 투자·현안 해결 기대”,https://n.news.naver.com/mnews/article/056/0012088111?sid=101
2025-12-17 22:30,"[증권소식] 금융위, 하나·신한투자증권 발행어음 사업 인가/IMA 상품 설...",https://www.asiatime.co.kr/article/20251217500414
2025-12-17 23:24,"국민연금공단, 김성주 제19대 국민연금공단 이사장 취임",https://www.newscj.com/news/articleView.html?idxno=3353203
2025-12-17 23:28,"[사설]국민연금 ‘국장’ 투자 확대, 섣불리 추진할 일 아니다",https://n.news.naver.com/mnews/article/020/0003682651?sid=110
2025-12-18 01:07,국민연금 투자 권한 없는데…김성주 “청년 공공주택 투자”,https://n.news.naver.com/mnews/article/025/0003490621?sid=102
2025-12-18 01:44,김성주 국민연금 이사장 “수급연령 조정 포함 2단계 연금개혁 시작해야...,https://bravo.etoday.co.kr/view/atc_view/18097
2025-12-18 02:00,"김성주 제19대 국민연금공단 이사장 취임…""모두가 누리는 연금 시대 열...",https://www.cstimes.com/news/articleView.html?idxno=684416
2025-12-18 03:07,국민연금 이사장 “치매 머니 보호할 공공신탁 도입”,https://n.news.naver.com/mnews/article/020/0003682747?sid=102
2025-12-18 06:00,"李대통령 ""최소한은 해야 한다""…국민연금 영향력 1위 종목은 이 기업",https://n.news.naver.com/mnews/article/008/0005293512?sid=101
2025-12-18 07:38,김성주 제19대 국민연금공단 이사장 취임,https://www.dailyt.co.kr/newsView/dlt202512180005
2025-12-18 07:48,[연기금 10대 뉴스] 국내주식·환율 방어막 된 국민연금,https://news.einfomax.co.kr/news/articleView.html?idxno=4389457
2025-12-18 10:22,"국민연금공단, '여의도 가는 대합실' 됐나?",http://www.breaknews.com/1170125
2025-12-18 11:28,"국민연금공단, 김성주 이사장 취임…임실 산타축제, 25일 개막 [전북오...",http://www.sisaon.co.kr/news/articleView.html?idxno=178695
2025-12-18 11:57,"국민연금 올해 수익률, ‘작년 15%’ 넘어 최고치 전망",https://n.news.naver.com/mnews/article/021/0002758086?sid=102
